bb61c827bc9ffeae89382abacd28f358e996a956,0,0,0,0
66f50d645ff0ce7861c6ca01a257ef011584cbcf,0,0,0,0
107dbbf40263cbf057993afa63a169dd7a062181,1,0,0,0
b8082c0c30aa43024e499316247dab982ac04564,1,1,1,1
d5aa3b523e8c407ecc0be7223cdac7e14ae8453b,1,1,1,1
34bcaa6f49e29eb99d45677263e48d6d35a1c59e,0,0,0,0
7a7914f21f740a8836870ec4a41ccefd620758c1,0,0,0,0
f6b20772ec8b890b050f06ebca77b4238c44c7bb,2,0,0,0
860e8af15addfd74416c1d755c58c637cbbc289a,0,0,0,0
b98e97c0e3108a18a9e78800821dfd75b649bdf0,0,0,0,0
4546a0a8ccb359ce93a65240d44e03a57e9549bf,0,0,0,0
319e3ef7ccc585615f83df6687b5452d5e4d3248,1,1,1,0
b1bd608062e835deac589ac5f209e9fad2df2b3e,0,0,0,0
a1ae79e6d3018acf7e84e7239d1213a3249c9436,1,1,1,1
6c3e9c85a673d5e5404ca1e2bccaeb44eac073b6,4,0,0,0
241c7f44acf9f1deafd97f7353648139bb72a7b0,0,0,0,0
9a97f7156afac1b9caa1443f798340780369c2f6,0,0,0,0
906589b08be88c280afe41c01c3311a29e689c13,0,0,0,0
31bb2521e779345416128a8cf669c136ab695bc7,0,0,0,0
3650a977dc3825cafe428797b1c61fc6535d5834,0,0,0,0
ada2db57fb2b51541f195ce34f150f708e14c4ee,0,0,0,0
3be4dce8fa5f1bd22706b2c3f28574a6d0ea999f,0,0,0,0
36952825a1234fa86ca3354589d495283443a35d,0,0,0,0
c40b5061b4cdad4ccea9e50a1c05550785eebcfa,0,0,0,0
8775ce6375c1d9a14c3808d4639a8d718e9cf7d8,1,1,1,1
9a1e4addb7b3284356a09536e25ad4ebad58142b,1,1,1,1
9e30d11cd73952fe9228e35fdb1367bfdb918fee,1,0,0,0
4655292ebaa09b7e5cdc283543f469d48b15deac,0,0,0,0
49e76fe8f7d790a68038f01e4c421d0ea184743c,0,0,0,0
2311a41db43ec140a0b9999c7f23d078cb227884,0,0,0,0
fc2a60eef86e16b45d15c5edd218458faeddce48,0,0,0,0
796c4ae9ad9f66f808b15b87f26a003a1267a322,0,0,0,0
e7a4494c68a81f6b880edb2078751e92c27f392e,0,0,0,0
2b4ad99ba136cb8c74f4c16dac09d5914663b0b7,0,0,0,0
a7a03069997c58011541b8736951c75cf04381ea,1,1,1,1
c59a1a2f1444b2b4d0226afef127716da00065bc,0,0,0,0
6949d130a9f594b64cc2cc05ae86283255983121,0,0,0,0
a6111325b184b33adbbcd20999ccf8e3df0cb02a,0,0,0,0
77e037e16348664c27654d0f5c48fa879a80bc38,0,0,0,0
8aabdc3d98c48b292bdd60de8f26fe56a142e139,0,0,0,0
fc469d5d7d5cc588999103c5db5dd38e5724428e,0,0,0,0
6332034275633d83304354a93de17c7fa7c89845,0,0,0,0
288fec5bf0c394b022dcb65ede4f4a0e72cf6eed,0,0,0,0
e45f3a255f658915e77e98e5973879efd85f11b9,0,0,0,0
671c0fc92952ae1d281f79e19b9b5b129b58c497,0,0,0,0
856a32cd78cb0eb9d723eb2da658d57e7f699b46,0,0,0,0
f91959f37c4394fb550429f7a532d5429f6fdf62,0,0,0,0
e84fae9595afdbd8204a0816e465559c6d82d7a1,0,0,0,0
b4cbb28ed71a7b7ac81db7b0331b5b839d0fa8ae,0,0,0,0
903597004124d12926f7eebbce57b5f2c561415a,0,0,0,0
9e462d8d7c3978a373fbc48942db9933523b87fc,0,0,0,0
0c0f28af8f6425c71d76dab8b72bf6c06c80bdf7,0,0,0,0
1f60bcf9f1d0fce5fabf8ba33d26fe574a15424b,0,0,0,0
4c27f88c3d84b7804493d630c74fdc930e359d44,0,0,0,0
ffa3f37df423ccb6b0286916a5482d3a7460cb50,0,0,0,0
ff6c9d19612b0666aa67524a7044bc877983068e,0,0,0,0
96ca9da9c56206d7dd3ba1bd70c8a3c9d04d124d,0,0,0,0
8dff6b37e42f23dc7a2e745ab96a2df7702fa4b9,0,0,0,0
17f015cba70a77120c934dd8ccc95ea5160b2882,0,0,0,0
2a65ba8d0320ca3c980f7f726aa149fe0e3ec313,0,0,0,0
65e48283b6b62031eab58c7d56ffebeb35e02cad,0,0,0,0
6ca662cdd982376b067fa2bd11878e8b19be0064,1,1,0,0
dcf8ce09bd9948ebee4f3ecc0472c6afd3fc0fba,0,0,0,0
ea9272b7e98858902fb345ebb9de65118dd501ff,0,0,0,0
8526bd5d1e74c3e9d16b76d2fea965d9f26e182a,0,0,0,0
fd6bb023310df922b8a0d8a474b3f48dffeae54f,0,0,0,0
6ed5f9610004bd07835fb27455a030a79ab4e961,0,0,0,0
802cf9cfb456846ac0fb360bdc73323d39bf540a,0,0,0,0
f362a2f8570a26b1996769740448b376bc973c1f,0,0,0,0
e8649147897b468f4df325e6b80730b38947f9db,0,0,0,0
5cfb873f3d0d000ced656855600fa8a55c06622d,0,0,0,0
ef67774462d1d904d303c60ef47b2345e79c7ed8,0,0,0,0
1c243859a5ab869eeb596dd9953b480c877a29d0,0,0,0,0
0de50fbc428cda0566d0bc4af7d15cdae7bfea36,2,0,0,0
87531fb5a5b7e1ea25ba37dbfe8d85f3a798c0c1,0,0,0,0
9d1205e92a74db5bd4c7a43fed0dc869c5c1434a,0,0,0,0
27b75f6723abf70f1da45f4c769cf9dfcaa817a5,0,0,0,0
1451a0ff1b7b99fd13571a524986e4f1a8e4c989,0,0,0,0
d2d9f6cdaab4d535a6be8c54603f4ed294c5fc58,0,0,0,0
d1c09b4c2e78d9ee6852323a220bd9da945215e1,0,0,0,0
754155df6ba2a8ea243a788fc24f99e143ef16d5,0,0,0,0
ffbbf56d8c06c3db77822608d2ba8adfda52da19,0,0,0,0
b210ba4bedae2adf7051f44b00ffba52e2da4941,0,0,0,0
adb60181d8aaf07e834c1457fe5346ad9c50db6a,0,0,0,0
013cbd200d0e2de06c84439fb3658694487ef747,0,0,0,0
a8ba8dfff37f029cb3b46ad16295d81ac1e0701c,0,0,0,0
7ca90790faa3f154d1ab30dff4dbbd2183df6fd2,0,0,0,0
b17b8426bd5502da31595aef2d3293b9f7b73d99,0,0,0,0
9a1308a74e5f426bcf9b88af6d89688dc1031426,0,0,0,0
c779f70ea9ac76d88298993ea01b866627cf5d2b,0,0,0,0
52a14a49fb07019c2b18a33f1ecb69340f8ece2b,0,0,0,0
de6f4762513af48ff056f016fe54ac8150fda19e,0,0,0,0
e0d0c47bb3b00e6d10a248273d5c204b7fd392d0,0,0,0,0
addc0b410712598623b138189e75453297bf3981,0,0,0,0
359e5057280fef98842359ef96b88def2e2e4fae,0,0,0,0
9fa545c43d19a439277824ea2a84a8dbf46187f7,0,0,0,0
b804bd6353ee8d985a099cdece5ed0243635059b,0,0,0,0
d472541d5d226e2ac7642db44219e2536267afce,0,0,0,0
c9fb2eabbaa3006110b904ec996758979514f95c,0,0,0,0
112cf8c555b188a74036012ff101c1f9c8ebea88,0,0,0,0
c95713eb06bce5f28284a148d683cc661d067c0a,0,0,0,0
d13789b88ed892a42683a029d8eb3bdb959f2159,0,0,0,0
1338efc386adeb6f05b1076fb12704b238f6d15e,0,0,0,0
ba6b3c872d185a1c2a0d855978f9d34ba8855b87,0,0,0,0
eb70eec5082ad20971cdc2638d93ea73af1f53cd,0,0,0,0
8ef658d2c5524df26599a48f073b77c3c359d89d,0,0,0,0
a4e6861ce277444b5fada02990041b886a69b2d9,0,0,0,0
79954100bd96c75afd54614d27520dba13d3ce5a,0,0,0,0
da854e859a29ecd1250f2b6d32c610ed9f4cec85,0,0,0,0
fce67d6bc99dc2ab7f91f4eba420498b92c239b4,0,0,0,0
6620b22546e15e489d54e449856edceb69d64485,0,0,0,0
d9345be4cd6349f6d0323d1224995bf267d78a5f,0,0,0,0
9ae9a918d6cd4751bf204a00f84453c71585303f,0,0,0,0
9b7b2151139f858854c0f730d988ae490e3ed60f,0,0,0,0
9b3ca68d63bc6abe8b5a63fa963a3926c9e27adb,0,0,0,0
df92a58c4795a10a451c35e0d5926298488ef5e7,1,0,0,0
d5a64f75e4cc9ee527639e88d4ed237b1379906f,0,0,0,0
49a30e9b7d14d13fb55b980817644d383f25e500,0,0,0,0
9a39735025bbb08fbd1cc72d0927fc479e777892,0,0,0,0
d3e5fd4cd185b91196924351e4bdd182e9723867,0,0,0,0
69df0aa69214cbde17cb86cd5cc7f253dbc4bf9e,0,0,0,0
74d61e8981c1263cae1225558e2ab44a11682f98,0,0,0,0
c1ee6f6b2736ce45d57560180c2b7f201ba76a6b,0,0,0,0
66002be12097418f748aaf3b697b33d3ff924123,0,0,0,0
f27306c529df8dd6bdefba0b3270e65eaa7b37a9,0,0,0,0
094f7dc595327df10f38cae836fa370240d1a657,0,0,0,0
d609f8e8f5879de63dfcee8cb3087aad8c158059,0,0,0,0
3f60200fde5673a3462e98353a03d14f578691fe,0,0,0,0
aea72f2eaeaa80d9551a5de58334b267ca2e726f,0,0,0,0
366062868882d51a64f2322570a636a0aea3fa9b,0,0,0,0
360275fca0b1a024dfca34b4cf5f45cc7c442e67,0,0,0,0
6fbc5c44cf1e489d43040456199332c21de53ecb,0,0,0,0
fc77df617d5695e06ffee838129c71b538de6262,0,0,0,0
3ba04c658329582ff9b698d08bf46abcd8781b65,0,0,0,0
d01ede69fa039670088dfbcc5b7489a6511017af,0,0,0,0
597bc7903873778e3651766aac0ad45afc7d63c4,0,0,0,0
6878e6f33984bf746dadacc116dea94d85862f5e,0,0,0,0
77c88cd5913ec3e2cccac03e95be288286b2060f,2,0,0,0
42a3fd10bfe36faa985e72e7a3da9a0444b4d29c,0,0,0,0
ba67ed791facaeba0d901af86ed26f907d4953e2,0,0,0,0
02ad926f5b183df6f1ca87fe5b7084b83c33a660,0,0,0,0
70e8878d06a7eba96df01567e02340b16180094f,1,0,0,0
ef5b6636589e5f219bd1be652aea8b5c539af721,1,1,1,1
0037f44da2626d10ae1d18f897ed2b07b2d501d0,0,0,0,0
c6f00387fed61f7b4339aa621fa2589dfa852fb6,1,1,1,1
7c888195e12b7883b74a6f10fdb3b6ff4d0f96ac,1,1,1,1
da7f529dda3a317efdd289821dfd4a968bfee8c6,2,1,1,1
ae9608aa6d3ca3f89081253658527c76029da02d,1,0,0,0
c6b88b0f116cbdcd880d38266884079d1b6a3201,0,0,0,0
b816a3e7f5b350678a2f7bc4bea1a3a31cfcd1af,0,0,0,0
0acef43a5d47bd74623232f23e8461d33b796bab,0,0,0,0
8bdc9cb30f82d39e5f8766ceebfb47857372c162,0,0,0,0
2fa34918930292458ba13dc428436262cb10ec0e,0,0,0,0
c67361d442e89b31349625dcac5e205441d0de9e,0,0,0,0
4cc03952101f5c80713997f2e4f3e2a3b4550744,0,0,0,0
8c88529f53b788c31b34ed955efe95009e410700,0,0,0,0
87787293e1c7c49be494c9cbcf16e482e93d5fc0,0,0,0,0
c6e4249dd9084bd29cf49c9a81fab579cfd23d81,0,0,0,0
3847f1dc190e9c4ff89ed053b7ec299b80097c56,0,0,0,0
e6622a729cf0d7d87a6b83742e24e127f8e14dd5,0,0,0,0
00ac4bc3071240f9db226e66d8d152fd3d187d65,0,0,0,0
809735ac56e9c60a1d9c9443cfbe842b4345a639,0,0,0,0
2a25245de21dc11ae6b0851401a0165373a6dfd6,0,0,0,0
b2d2fb2dc343fcf554c86c92b8940c2cd8e6397f,0,0,0,0
ce4e11bab8bc7b42d74285ccc00a323cb4cfb898,1,0,0,0
0ea659965648eb5228f67e847f2cd147782d2225,0,0,0,0
3fc8702b9738cf45fc807cd8082c3aa6e69371a2,0,0,0,0
dd7cb14ea262c3d1f05f9e2d144b6f08971ad6e0,0,0,0,0
74fa341f4a7f574876e2ad97f3a45d2a08877d4a,0,0,0,0
579b32f4e6e7dba66181de56492d6b48edbe79d9,1,0,0,0
580de24ddde979aa89bde8690ad86d8b643866f2,0,0,0,0
2cdd0978697e7385d30939629a21b951f1b6246e,0,0,0,0
821fc9b2a8b1914bf89365766bb4fad60930ee5e,0,0,0,0
e95d8204ae176a22ae7aa543b2bdf714a698e6e0,0,0,0,0
9c464281d17746aa3a3d2f71c6cc8c4bc37a2bb6,0,0,0,0
00d891fb7ebb53119f8bd08d37654cfd493ff575,0,0,0,0
b9cd8ad29cd8443cc6ab68b910317af0a2bb3a2e,0,0,0,0
6a06a9adf02d6a4a9f17863b24c30a57d4d9d1cc,0,0,0,0
3885f12daf88d909c1bc2cc3e545d9f5902a8920,0,0,0,0
6c389de2f0328f93255673a11549544729ff196d,0,0,0,0
ed434dd68eeff96c09cae968e62f5d0b3b062de0,0,0,0,0
490971eb38b8589d270d0687785a5d950de65581,0,0,0,0
70e606209025a3c118ac04fba9ae429ef2282716,0,0,0,0
490c82c9f6989f8d66ed2794ff1a965e071189bd,0,0,0,0
4e15509f9f0e2243427e168ace1c35af32432033,0,0,0,0
c37abceb5454b044c35101f1af41eada9a7a7654,0,0,0,0
d26ec80f4cbba3e14736997f8ea7f65e6d8c69d5,0,0,0,0
