court_id	docket_no	caption	media_url	media_size	counsel	issues	judges	argued	original_media_url
cafc	2008-7095Pt2	Robinson v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7095Pt2.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7095Pt2.mp3
cafc	2008-1315	Knauf Fiber Glass v Certainteed	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1315.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1315.mp3
cafc	2008-7095Pt1	Robinson v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7095Pt1.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7095Pt1.mp3
cafc	2008-3174	Braza v OPM	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3174.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3174.mp3
cafc	2008-1216	Baden Sports v Molten USA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1216.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1216.mp3
cafc	2008-1212	ESSO Standard Oil v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1212.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1212.mp3
cafc	2008-3149	Upshaw v DHS	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3149.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3149.mp3
cafc	2008-3133	Cartledge v OPM	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3133.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3133.mp3
cafc	2008-1259	Vehicle IP v General Motors	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1259.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1259.mp3
cafc	2008-1172	Schick v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1172.mp3					2008-12-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1172.mp3
cafc	2008-1187	NMB Singapore v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1187.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1187.mp3
cafc	2008-1357	Sango Intl v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1357.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1357.mp3
cafc	2008-3212	Milkovits v MSPB	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3212.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3212.mp3
cafc	2008-1333	Ball Aerosol v Limited Brands	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1333.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1333.mp3
cafc	2008-1386	Climax Molybdenum v Molychem	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1386.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1386.mp3
cafc	2008-5018	Wolfchild v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5018.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5018.mp3
cafc	2008-3200	Kursar v DHS	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3200.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3200.mp3
cafc	2008-1352	Tafas v Dudas	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1352.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1352.mp3
cafc	2008-1352	Tafas v Dudas	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1352.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1352.mp3
cafc	2008-3200	Kursar v DHS	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3200.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3200.mp3
cafc	2008-5018	Wolfchild v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5018.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5018.mp3
cafc	2008-1386	Climax Molybdenum v Molychem	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1386.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1386.mp3
cafc	2008-1333	Ball Aerosol v Limited Brands	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1333.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1333.mp3
cafc	2008-3212	Milkovits v MSPB	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3212.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3212.mp3
cafc	2008-1357	Sango Intl v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1357.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1357.mp3
cafc	2008-1187	NMB Singapore v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1187.mp3					2008-12-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1187.mp3
ca3	00-9011	Miller v. Horn	http://www2.ca3.uscourts.gov/Oralargument/audio/00-9011MillervHorn.wma	28778657				2008-12-12	
ca3	06-2512	USA v. Kamara	http://www2.ca3.uscourts.gov/Oralargument/audio/06-2512USAvKamara.wma	34016981				2008-12-12	
ca5	00-9011	Miller v. Horn	http://www2.ca3.uscourts.gov/Oralargument/audio/00-9011MillervHorn.wma	28778657				2008-12-12	http://www2.ca3.uscourts.gov/Oralargument/audio/00-9011MillervHorn.wma
ca3	06-3188	USA v. Dowe	http://www2.ca3.uscourts.gov/Oralargument/audio/06-3188USAvDowe.wma	34442315				2008-12-16	
cafc	2008-1077	ICU Medical v Alaris Medical	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1077.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1077.mp3
cafc	2008-1453	In Re Gleave	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1453.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1453.mp3
cafc	2007-7119	Tarver v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7119.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7119.mp3
cafc	2008-1106	Zhejiang Native Produce v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1106.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1106.mp3
cafc	2008-1240	Depuy Spine v Medtronic Sofamor	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1240.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1240.mp3
cafc	2008-1240	Depuy Spine v Medtronic Sofamor	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1240.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1240.mp3
cafc	2008-1106	Zhejiang Native Produce v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1106.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1106.mp3
cafc	2007-7119	Tarver v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7119.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7119.mp3
cafc	2008-1453	In Re Gleave	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1453.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1453.mp3
cafc	2008-1077	ICU Medical v Alaris Medical	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1077.mp3					2009-01-05	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1077.mp3
cafc	2007-1562	Value Vinyls v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-1562.mp3	861				2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-1562.mp3
cafc	2008-7025	Rolling v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7025.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7025.mp3
cafc	2008-1228	Ecolab v FMC Corp	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1228.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1228.mp3
cafc	2008-7080	Blackman v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7080.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7080.mp3
cafc	2008-1342	Archer Daniels v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1342.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1342.mp3
cafc	2008-1144	E-Pass Tech v 3Com	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1144.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1144.mp3
cafc	2008-7081	Holton v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7081.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7081.mp3
cafc	2008-7088	Bryant v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7088.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7088.mp3
cafc	2008-7088	Bryant v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7088.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7088.mp3
cafc	2008-7081	Holton v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7081.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7081.mp3
cafc	2008-1144	E-Pass Tech v 3Com	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1144.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1144.mp3
cafc	2008-1342	Archer Daniels v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1342.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1342.mp3
cafc	2008-7080	Blackman v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7080.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7080.mp3
cafc	2008-1228	Ecolab v FMC Corp	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1228.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1228.mp3
cafc	2008-7025	Rolling v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7025.mp3					2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7025.mp3
cafc	2007-1562	Value Vinyls v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-1562.mp3	861				2009-01-06	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-1562.mp3
cafc	2008-5058	Palmyra Pacific Seafoods v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5058.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5058.mp3
cafc	2008-1284	Crown Pkg Tech v Rexam Beverage	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1284.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1284.mp3
cafc	2008-5008	North Hartland v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5008.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5008.mp3
cafc	2008-1249	Zipwall v Fastcap	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1249.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1249.mp3
cafc	2008-7084	Skoczen v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7084.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7084.mp3
cafc	2008-5034	Weeks Marine v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5034.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5034.mp3
cafc	2008-1235	Lencco Racing v Jolliffe	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1235.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1235.mp3
cafc	2008-3038	Delalat v Air Force	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3038.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3038.mp3
cafc	2008-3038	Delalat v Air Force	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3038.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3038.mp3
cafc	2008-1235	Lencco Racing v Jolliffe	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1235.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1235.mp3
cafc	2008-5034	Weeks Marine v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5034.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5034.mp3
cafc	2008-7084	Skoczen v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7084.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7084.mp3
cafc	2008-1249	Zipwall v Fastcap	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1249.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1249.mp3
cafc	2008-5008	North Hartland v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5008.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5008.mp3
cafc	2008-1284	Crown Pkg Tech v Rexam Beverage	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1284.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1284.mp3
cafc	2008-5058	Palmyra Pacific Seafoods v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5058.mp3					2009-01-07	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5058.mp3
cafc	2008-3171	Patton v NASA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3171.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3171.mp3
cafc	2008-1311	Boss Industries v Yamaha Motor	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1311.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1311.mp3
cafc	2008-5084	Schooner Harbor Ventures v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5084.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5084.mp3
cafc	2008-1171	Army v Tecom	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1171.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1171.mp3
cafc	2008-3209	Rodriguez v DHS	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3209.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3209.mp3
cafc	2008-1363	Nartron Corp v Schukra USA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1363.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1363.mp3
cafc	2008-1184	In Re Kubin	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1184.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1184.mp3
cafc	2008-1367	Felix v American Honda	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1367.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1367.mp3
cafc	2008-1367	Felix v American Honda	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1367.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1367.mp3
cafc	2008-1184	In Re Kubin	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1184.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1184.mp3
cafc	2008-1363	Nartron Corp v Schukra USA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1363.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1363.mp3
cafc	2008-3209	Rodriguez v DHS	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3209.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3209.mp3
cafc	2008-1171	Army v Tecom	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1171.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1171.mp3
cafc	2008-5084	Schooner Harbor Ventures v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5084.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5084.mp3
cafc	2008-1311	Boss Industries v Yamaha Motor	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1311.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1311.mp3
cafc	2008-3171	Patton v NASA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3171.mp3					2009-01-08	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-3171.mp3
cafc	2008-1369	In Re Spirits Internation	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1369.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1369.mp3
cafc	2008-1201	Ninestar Technology v ITC	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1201.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1201.mp3
cafc	2008-1413	Pivonka v Axelrod	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1413.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1413.mp3
cafc	2008-1433	Fitness Quest v Monti	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1433.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1433.mp3
cafc	2008-1433	Fitness Quest v Monti	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1433.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1433.mp3
cafc	2008-1413	Pivonka v Axelrod	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1413.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1413.mp3
cafc	2008-1201	Ninestar Technology v ITC	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1201.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1201.mp3
cafc	2008-1369	In Re Spirits Internation	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1369.mp3					2009-01-09	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1369.mp3
cafc	2009-1071	Eli Lilly v Teva Pharma	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2009-1071.mp3					2009-01-14	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2009-1071.mp3
cafc	2009-1071	Eli Lilly v Teva Pharma	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2009-1071.mp3					2009-01-14	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2009-1071.mp3
ca3	04-4716	US v. Corley	http://www2.ca3.uscourts.gov/Oralargument/audio/04-4716USvCorley.wma	64954433				2009-01-15	
ca3	06-2890	Nationwide v. Commonwealth	http://www2.ca3.uscourts.gov/Oralargument/audio/06-2890NationwidevCommonwealth.wma	44769723				2009-01-28	
cafc	2008-1158	Kuhl Wheels v General Motors	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1158.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1158.mp3
cafc	2008-1356	Aectra Refining v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1356.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1356.mp3
cafc	2008-1436	In Re Natures Remedies	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1436.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1436.mp3
cafc	2008-7161	Robinson v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7161.mp3	861				2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7161.mp3
cafc	2008-1242	Digene Corp v Third Wave Tech	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1242.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1242.mp3
cafc	2008-1427	Chapman v Casner	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1427.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1427.mp3
cafc	2008-1427	Chapman v Casner	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1427.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1427.mp3
cafc	2008-1242	Digene Corp v Third Wave Tech	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1242.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1242.mp3
cafc	2008-7161	Robinson v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7161.mp3	861				2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7161.mp3
cafc	2008-1436	In Re Natures Remedies	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1436.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1436.mp3
cafc	2008-1356	Aectra Refining v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1356.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1356.mp3
cafc	2008-1158	Kuhl Wheels v General Motors	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1158.mp3					2009-02-02	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1158.mp3
cafc	2007-7255	Medrano v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7255.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7255.mp3
cafc	2008-1371	Ekinciler Demir v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1371.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1371.mp3
cafc	2008-1208	Larson v Correct Craft	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1208.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1208.mp3
cafc	2008-1117	Linear Technology v ITC	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1117.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1117.mp3
cafc	2008-5042	Ellamae Phillips Co v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5042.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5042.mp3
cafc	2008-7073	Ross v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7073.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7073.mp3
cafc	2008-1118	US v Inn Foods	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1118.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1118.mp3
cafc	2008-7078	Edwards v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7078.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7078.mp3
cafc	2008-5051	Astoria Federal Savings & Loans v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5051.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5051.mp3
cafc	2008-5051	Astoria Federal Savings & Loans v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5051.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5051.mp3
cafc	2008-7078	Edwards v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7078.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7078.mp3
cafc	2008-1118	US v Inn Foods	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1118.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1118.mp3
cafc	2008-7073	Ross v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7073.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-7073.mp3
cafc	2008-5042	Ellamae Phillips Co v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5042.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5042.mp3
cafc	2008-1117	Linear Technology v ITC	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1117.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1117.mp3
cafc	2008-1208	Larson v Correct Craft	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1208.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1208.mp3
cafc	2008-1371	Ekinciler Demir v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1371.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1371.mp3
cafc	2007-7255	Medrano v DVA	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7255.mp3					2009-02-03	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2007-7255.mp3
cafc	2008-5064	Taylor v US	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5064.mp3	861				2009-02-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-5064.mp3
cafc	2008-1320	Park B. Smith v CHF Industries	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1320.mp3					2009-02-04	http://oralarguments.cafc.uscourts.gov/default.aspx?fl=2008-1320.mp3
